_id,zcm,mkcode,client,verified,timestamp
24449,19619685,0CD59894CBD9B4FC,182.150.59.216,,2017-01-18T08:28:43.476000
24448,20394473,0CD3CE9B1F995596,182.150.59.216,,2017-01-18T08:28:43.367000
24447,19622640,0CD346A449EEDB28,182.150.59.216,,2017-01-18T08:28:43.257000
24446,19193367,0CD255FF5E906238,182.150.59.216,,2017-01-18T08:28:43.132000
24445,20336711,0CD174C5294F560F,182.150.59.216,,2017-01-18T08:28:43.007000
24444,20918301,0CCEF9DF7419E107,182.150.59.216,,2017-01-18T08:28:42.882000
24443,21463468,0CCE0647119FF429,182.150.59.216,,2017-01-18T08:28:42.757000
24442,22061069,0CCA3B7B91E269E4,182.150.59.216,,2017-01-18T08:28:42.648000
24441,21848003,0CC998408E6E2E70,182.150.59.216,,2017-01-18T08:28:42.523000
24440,21011341,0CC893A616D4D796,182.150.59.216,,2017-01-18T08:28:42.398000
24439,21069466,0CC5E2CAABBE5EED,182.150.59.216,,2017-01-18T08:28:42.289000
24438,21786792,0CC542683BFB5080,182.150.59.216,,2017-01-18T08:28:42.164000
24437,20889037,0CC24BA54BA4617B,182.150.59.216,,2017-01-18T08:28:42.054000
24436,21730117,0CC00F46ACCBB172,182.150.59.216,,2017-01-18T08:28:41.945000
24435,20905745,0CBDB15F5085F38F,182.150.59.216,,2017-01-18T08:28:41.820000
24434,20614645,0CBD3146D6E6A807,182.150.59.216,,2017-01-18T08:28:41.711000
24433,19877243,0CBBBD1B251C9FA5,182.150.59.216,,2017-01-18T08:28:41.586000
24432,19663428,0CB989B1A5570C00,182.150.59.216,,2017-01-18T08:28:41.461000
24431,21737927,0CB8C608AF41B238,182.150.59.216,,2017-01-18T08:28:32.492000
24430,19975052,0CB61CABFFBAD2FA,182.150.59.216,,2017-01-18T08:28:32.383000
24429,21441700,0CB511FBDD8ADA46,182.150.59.216,,2017-01-18T08:28:32.273000
24428,21761476,0CB066283C4547E2,182.150.59.216,,2017-01-18T08:28:32.164000
24427,20543809,0CAF3FCDECFD753F,182.150.59.216,,2017-01-18T08:28:32.039000
24426,20747434,0CAB0912B852C254,182.150.59.216,,2017-01-18T08:28:31.929000
24425,21230493,0CAAAA0D436E698B,182.150.59.216,,2017-01-18T08:28:31.804000
24424,21248307,0CA6BE7C9ABAF3A9,182.150.59.216,,2017-01-18T08:28:31.695000
24423,20601071,0CA493907F6BB722,182.150.59.216,,2017-01-18T08:28:31.570000
24422,20744610,0CA47CE7870A7889,182.150.59.216,,2017-01-18T08:28:31.445000
24421,21783670,0CA411B34014DE35,182.150.59.216,,2017-01-18T08:28:22.476000
24420,21100181,0CA333DF5EC82AE6,182.150.59.216,,2017-01-18T08:28:22.351000
24419,11580587,0CA32D6D415529D5,182.150.59.216,,2017-01-18T08:28:22.242000
24418,21164277,0CA1620A5BFC5970,182.150.59.216,,2017-01-18T08:28:22.133000
24417,19654818,0CA04AA79D66BB70,182.150.59.216,,2017-01-18T08:28:22.023000
24416,21692282,0CA021B66C095BC2,182.150.59.216,,2017-01-18T08:28:21.914000
24415,20117488,0C9FE5EEF3241387,182.150.59.216,,2017-01-18T08:28:21.789000
24414,21818930,0C9F202B5F926C63,182.150.59.216,,2017-01-18T08:28:21.695000
24413,19544499,0C9C98F1E4EF1AAD,182.150.59.216,,2017-01-18T08:28:21.554000
24412,20894429,0C9C26A97F60C172,182.150.59.216,,2017-01-18T08:28:21.429000
24411,20633338,0C9B9CE984F6A1AE,182.150.59.216,,2017-01-18T08:28:12.461000
24410,21296689,0C9A82F3FAA63742,182.150.59.216,,2017-01-18T08:28:12.351000
24409,21850845,0C98FFD1FF7BDC93,182.150.59.216,,2017-01-18T08:28:12.226000
24408,21679547,0C95ACAED2D261E8,182.150.59.216,,2017-01-18T08:28:12.101000
24407,19825415,0C92986D3B128719,182.150.59.216,,2017-01-18T08:28:11.992000
24406,20733696,0C8546F7D74D9B6A,182.150.59.216,,2017-01-18T08:28:11.883000
24405,19767865,0C81D7BB07B10185,182.150.59.216,,2017-01-18T08:28:11.773000
24404,20010558,0C8004B69753BA6B,182.150.59.216,,2017-01-18T08:28:11.648000
24403,20606202,0C7D6947B425DD1F,182.150.59.216,,2017-01-18T08:28:11.523000
24402,19705080,0C7D3B1B445ED53C,182.150.59.216,,2017-01-18T08:28:11.430000
24401,21544372,0C7B5939FC71B6BD,182.150.59.216,,2017-01-18T08:28:11.305000
24400,20587431,0C7B476FE6406526,182.150.59.216,,2017-01-18T08:28:11.195000
24399,20227705,0C7374F949405C27,182.150.59.216,,2017-01-18T08:28:11.070000
24398,20334039,0C71180ED6D0027F,182.150.59.216,,2017-01-18T08:28:10.945000
24397,21349366,0C70DC6AE5671358,182.150.59.216,,2017-01-18T08:28:10.836000
24396,20541596,0C69633A92EBF33F,182.150.59.216,,2017-01-18T08:28:10.726000
24395,19758460,0C67EC74890CD026,182.150.59.216,,2017-01-18T08:28:10.601000
24394,20439706,0C648E6046E6D243,182.150.59.216,,2017-01-18T08:28:10.476000
24393,19857530,0C6463191636A32A,182.150.59.216,,2017-01-18T08:28:10.367000
24392,19728115,0C641E40BAF85234,182.150.59.216,,2017-01-18T08:28:10.242000
24391,21088195,0C63D4B5B00D3852,182.150.59.216,,2017-01-18T08:28:01.289000
24390,20393435,0C622ADE32E3DE8C,182.150.59.216,,2017-01-18T08:28:01.164000
24389,21676185,0C61CCC6C8F2E79D,182.150.59.216,,2017-01-18T08:28:01.055000
24388,20988539,0C602AD86E7A4FB5,182.150.59.216,,2017-01-18T08:28:00.945000
24387,21230947,0C5D1B5A8850B911,182.150.59.216,,2017-01-18T08:28:00.820000
24386,21773131,0C5C7A7D53CFD84E,182.150.59.216,,2017-01-18T08:28:00.695000
24385,20098090,0C5B001636C07424,182.150.59.216,,2017-01-18T08:28:00.586000
24384,20774067,0C584CDF0B0770DE,182.150.59.216,,2017-01-18T08:28:00.461000
24383,21557448,0C5681E0A68E4A2B,182.150.59.216,,2017-01-18T08:28:00.352000
24382,19721580,0C5679156FFE6E33,182.150.59.216,,2017-01-18T08:28:00.227000
24381,21662800,0C55EEE8C893FCC2,182.150.59.216,,2017-01-18T08:27:51.273000
24380,19816128,0C4CEC5F49263665,182.150.59.216,,2017-01-18T08:27:51.148000
24379,21477886,0C4C59DE24E45095,182.150.59.216,,2017-01-18T08:27:51.039000
24378,21506635,0C4C202D3143246D,182.150.59.216,,2017-01-18T08:27:50.914000
24377,19580985,0C4B382205894F46,182.150.59.216,,2017-01-18T08:27:50.805000
24376,20727824,0C4A6FFC947A852A,182.150.59.216,,2017-01-18T08:27:50.680000
24375,21773222,0C465F6E9AD5EE37,182.150.59.216,,2017-01-18T08:27:50.570000
24374,20773701,0C4456017DD32893,182.150.59.216,,2017-01-18T08:27:50.445000
24373,21635002,0C40B95D5A9DF4C9,182.150.59.216,,2017-01-18T08:27:50.336000
24372,21443823,0C40A94FEC430912,182.150.59.216,,2017-01-18T08:27:50.211000
24371,21516234,0C3F0EAD291AC4C1,182.150.59.216,,2017-01-18T08:27:41.258000
24370,21627090,0C3EDE4108838835,182.150.59.216,,2017-01-18T08:27:41.133000
24369,18727383A,0C3D6886F95C51D8B44F132B1D5D7B5F,182.150.59.216,,2017-01-18T08:27:41.024000
24368,20614061,0C3ADE0E7B0348DD,182.150.59.216,,2017-01-18T08:27:40.914000
24367,20463289,0C3A0438FFC97552,182.150.59.216,,2017-01-18T08:27:40.789000
24366,20719216,0C333EACBD17B9A6,182.150.59.216,,2017-01-18T08:27:40.680000
24365,21564160,0C30233887F5FAEE,182.150.59.216,,2017-01-18T08:27:40.570000
24364,20273780,0C2E2F5A85735A71,182.150.59.216,,2017-01-18T08:27:40.445000
24363,21834494,0C2C361CAAB48564,182.150.59.216,,2017-01-18T08:27:40.320000
24362,19955767,0C26835FDC7E6EC8,182.150.59.216,,2017-01-18T08:27:40.211000
24361,20422738,0C2648DABA863D4A,182.150.59.216,,2017-01-18T08:27:40.070000
24360,21164714,0C247BB44BC99CC4,182.150.59.216,,2017-01-18T08:27:31.117000
24359,19995748,0C21A0536FF9746C,182.150.59.216,,2017-01-18T08:27:31.008000
24358,20543113,0C1F7EB7221A1E8A,182.150.59.216,,2017-01-18T08:27:30.883000
24357,20709219,0C1F2222C0AC21A2,182.150.59.216,,2017-01-18T08:27:30.758000
24356,19607063,0C1CEB36A84AE458,182.150.59.216,,2017-01-18T08:27:30.649000
24355,20628284,0C1C91B2F119A5FF,182.150.59.216,,2017-01-18T08:27:30.524000
24354,21044492,0C1C79C6EA8450A6,182.150.59.216,,2017-01-18T08:27:30.399000
24353,20679784,0C1A7D554AC6D983,182.150.59.216,,2017-01-18T08:27:30.289000
24352,20915857,0C1931A4B937D6C1,182.150.59.216,,2017-01-18T08:27:30.180000
24351,20397049,0C170829329844C2,182.150.59.216,,2017-01-18T08:27:30.055000
24350,21427185,0C165106B2BF2BCE,182.150.59.216,,2017-01-18T08:27:21.086000
24349,20649762,0C129F49FF598301,182.150.59.216,,2017-01-18T08:27:20.977000
24348,21634495,0C1229A6C1A5FBB4,182.150.59.216,,2017-01-18T08:27:20.867000
24347,21223719,0C0E2023F00AF893,182.150.59.216,,2017-01-18T08:27:20.742000
24346,21756554,0C0D9F3D084E3938,182.150.59.216,,2017-01-18T08:27:20.633000
24345,20378519,0C0C5B394D03C7B2,182.150.59.216,,2017-01-18T08:27:20.508000
24344,19952975,0C0B22478DD98CA9,182.150.59.216,,2017-01-18T08:27:20.399000
24343,19932331,0C0AF5200B180CC4,182.150.59.216,,2017-01-18T08:27:20.289000
24342,19923081,0C083F7AE2F2BF20,182.150.59.216,,2017-01-18T08:27:20.164000
24341,21179432,0C08368A51F08641,182.150.59.216,,2017-01-18T08:27:20.039000
24340,20901628,0C0408418CA5A451,182.150.59.216,,2017-01-18T08:27:11.086000
24339,19996851,0C03F5B31A45EE24,182.150.59.216,,2017-01-18T08:27:10.961000
24338,19888964,0C029C7B07EE5111,182.150.59.216,,2017-01-18T08:27:10.852000
24337,20918374,0BF8E9C6F655B8BA,182.150.59.216,,2017-01-18T08:27:10.742000
24336,21477966,0BF7F8EC42B56845,182.150.59.216,,2017-01-18T08:27:10.617000
24335,21764703,0BF4B308A0B8DC80,182.150.59.216,,2017-01-18T08:27:10.492000
24334,21657285,0BF4A5873EAA29BD,182.150.59.216,,2017-01-18T08:27:10.383000
24333,20332829,0BF41A72F4CE8B8F,182.150.59.216,,2017-01-18T08:27:10.258000
24332,21853635,0BF38378A35F296C,182.150.59.216,,2017-01-18T08:27:10.149000
24331,19872374,0BF000725474A3EE,182.150.59.216,,2017-01-18T08:27:10.024000
24330,21783303,0BEF2BDCE07D0D23,182.150.59.216,,2017-01-18T08:27:01.039000
24329,19611012,0BE94292EC15DEF7,182.150.59.216,,2017-01-18T08:27:00.914000
24328,20864187,0BE8EB3B5902C529,182.150.59.216,,2017-01-18T08:27:00.805000
24327,19907346,0BE870725A4628F9,182.150.59.216,,2017-01-18T08:27:00.680000
24326,20226758,0BE6D44DF72148A5,182.150.59.216,,2017-01-18T08:27:00.571000
24325,21280484,0BE5D72092B1EEF7,182.150.59.216,,2017-01-18T08:27:00.461000
24324,21259407,0BE4EB1513573E25,182.150.59.216,,2017-01-18T08:27:00.352000
24323,21372471,0BE3FF32C7F8F82D,182.150.59.216,,2017-01-18T08:27:00.243000
24322,19681338,0BE387082677869B,182.150.59.216,,2017-01-18T08:27:00.118000
24321,20453087,0BE352A820DE328B,182.150.59.216,,2017-01-18T08:27:00.008000
24320,19793057,0BE30CAD708FC7B7,182.150.59.216,,2017-01-18T08:26:59.883000
24319,19951369,0BE24BBDF42A2A80,182.150.59.216,,2017-01-18T08:26:59.743000
24318,19928342,0BDFDC7336776E58,182.150.59.216,,2017-01-18T08:26:50.993000
24317,21849614,0BDC5C471283B071,182.150.59.216,,2017-01-18T08:26:50.836000
24316,20873803,0BDA8622E0E72185,182.150.59.216,,2017-01-18T08:26:50.711000
24315,20997066,0BDA1C014EFAC21C,182.150.59.216,,2017-01-18T08:26:50.571000
24314,19981113,0BD9DBAAC96C1F1E,182.150.59.216,,2017-01-18T08:26:50.430000
24313,20822204,0BD841ED2678E6BA,182.150.59.216,,2017-01-18T08:26:50.289000
24312,19996844,0BD5E256A19F5803,182.150.59.216,,2017-01-18T08:26:50.149000
24311,19654038,0BD26548E440BCFF,182.150.59.216,,2017-01-18T08:26:49.993000
24310,20353154,0BCD745DF133E869,182.150.59.216,,2017-01-18T08:26:49.868000
24309,20054068,0BCCCB3C45CF0EDF,182.150.59.216,,2017-01-18T08:26:49.727000
24308,21588988,0BC9FAFDA3394C56,182.150.59.216,,2017-01-18T08:26:40.977000
24307,21779862,0BC9F5143DEC6E04,182.150.59.216,,2017-01-18T08:26:40.836000
24306,20882380,0BC9020494D7341A,182.150.59.216,,2017-01-18T08:26:40.696000
24305,21508258,0BC64B500FB00BBF,182.150.59.216,,2017-01-18T08:26:40.571000
24304,20533187,0BC4C55E6FF79243,182.150.59.216,,2017-01-18T08:26:40.430000
24303,20858521,0BBFC9368C0EF1E9,182.150.59.216,,2017-01-18T08:26:40.274000
24302,20098913,0BBF21887BB399CF,182.150.59.216,,2017-01-18T08:26:40.133000
24301,21036704,0BBB8FFE4A6B9CD0,182.150.59.216,,2017-01-18T08:26:39.993000
24300,21055082,0BBAF051934EB8CA,182.150.59.216,,2017-01-18T08:26:39.852000
24299,21679393,0BB7B97CC80ACB48,182.150.59.216,,2017-01-18T08:26:39.711000
24298,19800922,0BB777E842B0B0E0,182.150.59.216,,2017-01-18T08:26:30.868000
24297,20345020,0BB6049C56FE0B59,182.150.59.216,,2017-01-18T08:26:30.743000
24296,19724892,0BB4FE1EF3FCF97E,182.150.59.216,,2017-01-18T08:26:30.602000
24295,19756183,0BB4E04FF12F1A97,182.150.59.216,,2017-01-18T08:26:30.477000
24294,20949986,0BB321FB30B53727,182.150.59.216,,2017-01-18T08:26:30.352000
24293,21027287,0BABBCF98EF71176,182.150.59.216,,2017-01-18T08:26:30.211000
24292,19754135,0BAACA70898F5855,182.150.59.216,,2017-01-18T08:26:30.071000
24291,21894145,0BA8F082269FA5A3,182.150.59.216,,2017-01-18T08:26:29.946000
24290,19941798,0BA89B393238C568,182.150.59.216,,2017-01-18T08:26:29.805000
24289,20446935,0BA7951DA1F4576D,182.150.59.216,,2017-01-18T08:26:29.696000
24288,19703358,0BA6D58D00C620FE,182.150.59.216,,2017-01-18T08:26:20.868000
24287,19587971,0BA4EABA15E175D1,182.150.59.216,,2017-01-18T08:26:20.727000
24286,20312254,0BA3464DA647619C,182.150.59.216,,2017-01-18T08:26:20.602000
24285,19927595,0BA2CB5CEA170163,182.150.59.216,,2017-01-18T08:26:20.462000
24284,21345827,0BA16E225F52C58F,182.150.59.216,,2017-01-18T08:26:20.337000
24283,20220138,0B9E444F300E9EAF,182.150.59.216,,2017-01-18T08:26:20.196000
24282,20770211,0B9CEAA27832914F,182.150.59.216,,2017-01-18T08:26:20.071000
24281,21434955,0B9C44D74F09B3AB,182.150.59.216,,2017-01-18T08:26:19.930000
24280,20334834,0B989BF475892B03,182.150.59.216,,2017-01-18T08:26:19.790000
24279,21769035,0B97F09DDD5F432F,182.150.59.216,,2017-01-18T08:26:19.680000
24278,21811040,0B958C67410A6E83,182.150.59.216,,2017-01-18T08:26:19.540000
24277,21547713,0B9576E8F98FD502,182.150.59.216,,2017-01-18T08:26:19.399000
24276,19880774,0B956E3D6835E969,182.150.59.216,,2017-01-18T08:26:19.274000
24275,20428687,0B95436F10ADAA34,182.150.59.216,,2017-01-18T08:26:10.383000
24274,20998911,0B9323AF0D1ED732,182.150.59.216,,2017-01-18T08:26:10.274000
24273,20077141,0B92D1DB29FC5105,182.150.59.216,,2017-01-18T08:26:10.149000
24272,20057256,0B91E72E89531184,182.150.59.216,,2017-01-18T08:26:10.024000
24271,20447889,0B914B98060BEA33,182.150.59.216,,2017-01-18T08:26:09.899000
24270,20035095,0B901F787CEFE4C7,182.150.59.216,,2017-01-18T08:26:09.774000
24269,21125285,0B8CAECED7253191,182.150.59.216,,2017-01-18T08:26:09.649000
24268,19571936,0B8BDCC6417B7306,182.150.59.216,,2017-01-18T08:26:09.524000
24267,21490135,0B8996B66145F8D4,182.150.59.216,,2017-01-18T08:26:09.368000
24266,21347221,0B88C2109B19834B,182.150.59.216,,2017-01-18T08:26:09.258000
24265,20397938,0B88776170F87693,182.150.59.216,,2017-01-18T08:26:00.352000
24264,20309719,0B87DAC44204EABF,182.150.59.216,,2017-01-18T08:26:00.227000
24263,19956291,0B84E56284D441B2,182.150.59.216,,2017-01-18T08:26:00.102000
24262,21858365,0B8305B3E4280238,182.150.59.216,,2017-01-18T08:25:59.993000
24261,20924291,0B800FEB16AA77BB,182.150.59.216,,2017-01-18T08:25:59.884000
24260,19529233,0B7D5D6EFF34F260,182.150.59.216,,2017-01-18T08:25:59.759000
24259,21083984,0B7C5B46EC0D6D2A,182.150.59.216,,2017-01-18T08:25:59.634000
24258,21345082,0B7AE6A470AE2807,182.150.59.216,,2017-01-18T08:25:59.509000
24257,22083342,0B787FEF167E06DD,182.150.59.216,,2017-01-18T08:25:59.352000
24256,20815431,0B76FA08CC065FF2,182.150.59.216,,2017-01-18T08:25:59.243000
24255,19618243,0B73FD91BAFFB5C0,182.150.59.216,,2017-01-18T08:25:50.337000
24254,21323635,0B7248CFA5610683,182.150.59.216,,2017-01-18T08:25:50.212000
24253,20436853,0B70A76D6DF727DA,182.150.59.216,,2017-01-18T08:25:50.087000
24252,20919089,0B6E87B7D4D619F6,182.150.59.216,,2017-01-18T08:25:49.977000
24251,20743925,0B6E38B3DF625C7A,182.150.59.216,,2017-01-18T08:25:49.852000
24250,21634658,0B6D14A2439106F4,182.150.59.216,,2017-01-18T08:25:49.727000
24249,20886285,0B6B08046AF903E2,182.150.59.216,,2017-01-18T08:25:49.618000
24248,20917619,0B684A9F270B7780,182.150.59.216,,2017-01-18T08:25:49.493000
24247,19911665,0B66E681F2320ADD,182.150.59.216,,2017-01-18T08:25:49.352000
24246,21168492,0B64A1194F8ED4EA,182.150.59.216,,2017-01-18T08:25:49.227000
24245,19775063,0B6228CE9367B7ED,182.150.59.216,,2017-01-18T08:25:40.259000
24244,20935264,0B61AE0D082AC406,182.150.59.216,,2017-01-18T08:25:40.149000
24243,21021473,0B606B7C43D563F2,182.150.59.216,,2017-01-18T08:25:40.040000
24242,21449031,0B5CB236BC469CB6,182.150.59.216,,2017-01-18T08:25:39.915000
24241,20863240,0B5BD1B33E58F5CB,182.150.59.216,,2017-01-18T08:25:39.806000
24240,19479184,0B5ABACEC3A66638,182.150.59.216,,2017-01-18T08:25:39.681000
24239,20340737,0B588FF9F210086F,182.150.59.216,,2017-01-18T08:25:39.571000
24238,21360165,0B552B4A32E52B28,182.150.59.216,,2017-01-18T08:25:39.446000
24237,20573932,0B547C92A64AF7F7,182.150.59.216,,2017-01-18T08:25:39.321000
24236,20923722,0B54684783066F0A,182.150.59.216,,2017-01-18T08:25:39.212000
24235,20309759,0B51E98E37C3BC76,182.150.59.216,,2017-01-18T08:25:39.071000
24234,19772399,0B4D7CA8766DA5C6,182.150.59.216,,2017-01-18T08:25:38.962000
24233,20614796,0B4D735869725619,182.150.59.216,,2017-01-18T08:25:38.837000
24232,21281372,0B497EEFEDFBCF53,182.150.59.216,,2017-01-18T08:25:29.884000
24231,21205778,0B4881A8F9BAE56F,182.150.59.216,,2017-01-18T08:25:29.774000
24230,21587947,0B44A29FDE1C251A,182.150.59.216,,2017-01-18T08:25:29.649000
24229,20607357,0B43140C4CCD214D,182.150.59.216,,2017-01-18T08:25:29.540000
24228,19979813,0B423E8938409102,182.150.59.216,,2017-01-18T08:25:29.415000
24227,20820100,0B41468D5C037888,182.150.59.216,,2017-01-18T08:25:29.306000
24226,20333034,0B3FD6D8B5527099,182.150.59.216,,2017-01-18T08:25:29.181000
24225,20947997,0B3DFCEE88C98611,182.150.59.216,,2017-01-18T08:25:29.056000
24224,22087664,0B3D25CBA1C9CEDD,182.150.59.216,,2017-01-18T08:25:28.931000
24223,20942136,0B3D1C3C8F1CEE69,182.150.59.216,,2017-01-18T08:25:28.821000
24222,20431945,0B3CFA71420332BC,182.150.59.216,,2017-01-18T08:25:19.884000
24221,21555616,0B3987AD9FF45168,182.150.59.216,,2017-01-18T08:25:19.774000
24220,21079148,0B3922B547BC4E2D,182.150.59.216,,2017-01-18T08:25:19.649000
24219,21753910,0B38F336565C945E,182.150.59.216,,2017-01-18T08:25:19.524000
24218,22039596,0B35EE5CA2A6498F,182.150.59.216,,2017-01-18T08:25:19.399000
24217,21490030,0B353D76F8BE7B72,182.150.59.216,,2017-01-18T08:25:19.290000
24216,20938046,0B338914B0657AB7,182.150.59.216,,2017-01-18T08:25:19.165000
24215,19679990,0B331095E436BACB,182.150.59.216,,2017-01-18T08:25:19.040000
24214,21001822,0B31F76F956ED066,182.150.59.216,,2017-01-18T08:25:18.931000
24213,20007373,0B30C3E14D89F8CF,182.150.59.216,,2017-01-18T08:25:18.806000
24212,21452307,0B306EBB25A90273,182.150.59.216,,2017-01-18T08:25:09.837000
24211,20617207,0B2D05C04795EA0D,182.150.59.216,,2017-01-18T08:25:09.712000
24210,20730889,0B2B713681734152,182.150.59.216,,2017-01-18T08:25:09.603000
24209,21793135,0B28B4601CFC685F,182.150.59.216,,2017-01-18T08:25:09.493000
24208,19881762,0B27E4F0A34D11B2,182.150.59.216,,2017-01-18T08:25:09.384000
24207,20988199,0B276ED01BC2E6F2,182.150.59.216,,2017-01-18T08:25:09.259000
24206,19116042,0B233B99EEA02B0C,182.150.59.216,,2017-01-18T08:25:09.134000
24205,20341192,0B201A680485478B,182.150.59.216,,2017-01-18T08:25:09.024000
24204,20616018,0B1D312672432170,182.150.59.216,,2017-01-18T08:25:08.915000
24203,21179891,0B1A0219A6814003,182.150.59.216,,2017-01-18T08:25:08.790000
24202,19870333,0B19BEB131D66BB9,182.150.59.216,,2017-01-18T08:24:59.821000
24201,20988044,0B197A2685B2DD65,182.150.59.216,,2017-01-18T08:24:59.696000
24200,21054046,0B17AF5776A6AB63,182.150.59.216,,2017-01-18T08:24:59.587000
24199,20339133,0B174F64FE150065,182.150.59.216,,2017-01-18T08:24:59.462000
24198,20696117,0B1719184561FFEB,182.150.59.216,,2017-01-18T08:24:59.353000
24197,21236591,0B1650C6AE20ABE1,182.150.59.216,,2017-01-18T08:24:59.243000
24196,20560549,0B0D51879390DFD8,182.150.59.216,,2017-01-18T08:24:59.118000
24195,20281639,0B0B4D8C76667D13,182.150.59.216,,2017-01-18T08:24:59.009000
24194,21138695,0B0B1E33C8D85757,182.150.59.216,,2017-01-18T08:24:58.900000
24193,19763750,0B09D745CF7F01EB,182.150.59.216,,2017-01-18T08:24:58.775000
24192,21863259,0B07955A1F374CFC,182.150.59.216,,2017-01-18T08:24:58.650000
24191,19935274,0B06128DD6863A02,182.150.59.216,,2017-01-18T08:24:58.525000
24190,20865413,0B05AA002440F754,182.150.59.216,,2017-01-18T08:24:58.400000
24189,21256118,0B056E78DB76FE6E,182.150.59.216,,2017-01-18T08:24:49.462000
24188,20871586,0B01A0BD739037EC,182.150.59.216,,2017-01-18T08:24:49.337000
24187,21495800,0B01618BC977CCB5,182.150.59.216,,2017-01-18T08:24:49.228000
24186,21038073,0B00589A58C8F076,182.150.59.216,,2017-01-18T08:24:49.118000
24185,22077780,0AFDA8353B97C8B3,182.150.59.216,,2017-01-18T08:24:48.993000
24184,22078076,0AFAAF2D31261177,182.150.59.216,,2017-01-18T08:24:48.868000
24183,21307791,0AFA2242F957D04B,182.150.59.216,,2017-01-18T08:24:48.743000
24182,20504523,0AF9C5B62AE66B68,182.150.59.216,,2017-01-18T08:24:48.618000
24181,20784791,0AF8E2B5FC6A7817,182.150.59.216,,2017-01-18T08:24:48.509000
24180,21021716,0AF6EF5101EEBA41,182.150.59.216,,2017-01-18T08:24:48.384000
24179,20953818,0AF5D141C198D4EE,182.150.59.216,,2017-01-18T08:24:39.431000
24178,21521039,0AF52DC322A8FC3F,182.150.59.216,,2017-01-18T08:24:39.322000
24177,20024026,0AF50482F67AE7FA,182.150.59.216,,2017-01-18T08:24:39.212000
24176,20628583,0AF1896FB3609D25,182.150.59.216,,2017-01-18T08:24:39.087000
24175,21609441,0AF06B25595D5FBF,182.150.59.216,,2017-01-18T08:24:38.978000
24174,21115084,0AED724355F3FEAC,182.150.59.216,,2017-01-18T08:24:38.853000
24173,20015548,0AEC94E6D266E601,182.150.59.216,,2017-01-18T08:24:38.728000
24172,20380640,0AEC2CD61C2B110F,182.150.59.216,,2017-01-18T08:24:38.618000
24171,19773837,0AEAE70056A6846E,182.150.59.216,,2017-01-18T08:24:38.493000
24170,21400919,0AEA47A1C375C263,182.150.59.216,,2017-01-18T08:24:38.368000
24169,20571249,0AE5855B31E7F424,182.150.59.216,,2017-01-18T08:24:29.400000
24168,19968608,0AE4A60DC4316D83,182.150.59.216,,2017-01-18T08:24:29.290000
24167,21001392,0ADFA7298766A4A8,182.150.59.216,,2017-01-18T08:24:29.181000
24166,19744641,0ADEDAA8120AB996,182.150.59.216,,2017-01-18T08:24:29.056000
24165,20649815,0ADCB6874E3C13D4,182.150.59.216,,2017-01-18T08:24:28.947000
24164,20680544,0ADB7B20933154F0,182.150.59.216,,2017-01-18T08:24:28.837000
24163,19597001,0ADB1931E61808EA,182.150.59.216,,2017-01-18T08:24:28.712000
24162,21556636,0AD9E0B87BC20631,182.150.59.216,,2017-01-18T08:24:28.603000
24161,20620462,0AD703546A91B391,182.150.59.216,,2017-01-18T08:24:28.478000
24160,21696862,0AD64CD654B73523,182.150.59.216,,2017-01-18T08:24:28.353000
24159,20269733,0AD547BB24DDF36E,182.150.59.216,,2017-01-18T08:24:19.384000
24158,21644807,0AD303BB31872C52,182.150.59.216,,2017-01-18T08:24:19.259000
24157,18943548A,0AD2A356290C475EB44F132B1D5D7B5F,182.150.59.216,,2017-01-18T08:24:19.165000
24156,20925150,0AD099320AF0F51F,182.150.59.216,,2017-01-18T08:24:19.040000
24155,21316994,0ACC590B343DBD9B,182.150.59.216,,2017-01-18T08:24:18.915000
24154,20392419,0AC804F86EAF527D,182.150.59.216,,2017-01-18T08:24:18.806000
24153,21098142,0AC723E88A475209,182.150.59.216,,2017-01-18T08:24:18.697000
24152,19854081,0AC301C5D02A2FC6,182.150.59.216,,2017-01-18T08:24:18.572000
24151,20125559,0AC0C5470E10C903,182.150.59.216,,2017-01-18T08:24:18.462000
24150,21773084,0ABF47E4BE3D4ADB,182.150.59.216,,2017-01-18T08:24:18.337000
24149,21029641,0ABC888E00B4264E,182.150.59.216,,2017-01-18T08:24:18.212000
24148,21846533,0ABC5DFBF2353EBF,182.150.59.216,,2017-01-18T08:24:18.087000
24147,21755916,0ABB10931F78AD25,182.150.59.216,,2017-01-18T08:24:17.962000
24146,20913665,0AB99B1F8A47318C,182.150.59.216,,2017-01-18T08:24:17.837000
24145,20716743,0AB28B12BE621B73,182.150.59.216,,2017-01-18T08:24:08.884000
24144,21560787,0AB0BB5AE7CD86B9,182.150.59.216,,2017-01-18T08:24:08.759000
24143,19830772,0AAC4C8C34414409,182.150.59.216,,2017-01-18T08:24:08.650000
24142,20094885,0AA87096AAF6516C,182.150.59.216,,2017-01-18T08:24:08.540000
24141,21165632,0AA35D9C33ABF5F9,182.150.59.216,,2017-01-18T08:24:08.415000
24140,21372105,0A9E8789A92391D8,182.150.59.216,,2017-01-18T08:24:08.306000
24139,20583287,0A9BF3B562D706AD,182.150.59.216,,2017-01-18T08:24:08.181000
24138,19790262,0A998025E5C16BEA,182.150.59.216,,2017-01-18T08:24:08.072000
